sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA
854,158,80515,15,16
855,158,81464,18,18
856,159,80756,15,17
857,158,80986,18,21
858,158,80935,18,20
859,158,80163,15,17
860,158,81158,18,22
861,159,80047,15,18
862,158,81296,18,20
863,158,78806,15,18
864,159,81236,18,30
865,158,80289,15,15
866,158,81239,18,18
867,158,80518,15,16
868,158,81530,18,19
869,158,80862,15,17
870,159,80587,18,18
871,158,81042,18,18
872,158,80468,15,15
873,158,81078,18,19
874,158,80243,15,16
875,158,81267,18,18
876,158,80244,15,15
877,159,81513,18,20
878,158,80971,15,17
879,158,80862,18,18
880,158,81428,18,18
881,158,80214,15,15
882,158,81204,18,19
883,158,80280,15,17
884,159,81476,18,20
885,158,80412,15,18
886,158,81502,18,19
887,158,80981,15,16
888,158,80076,18,19
889,159,80731,15,25
890,158,80492,18,20
891,158,81368,18,19
892,158,80465,15,15
893,158,81046,18,20
894,158,80511,15,17
895,158,81582,18,19
896,158,80347,15,19
897,158,81521,18,20
898,159,81011,15,17
899,158,80495,18,21
900,158,81080,18,21
901,158,80165,15,19
902,158,81337,18,19
903,158,80645,15,15
904,158,81435,18,19
905,158,80600,15,15
906,158,81527,18,19
907,158,80967,15,18
908,158,80524,18,21
909,158,81072,18,20
910,158,80374,15,19
911,158,81229,18,19
912,158,80481,15,17
913,137,68603,15,17
914,158,80992,15,23
915,158,80702,18,18
916,158,81044,18,19
917,159,80166,15,15
918,158,81280,18,21
919,158,80328,15,17
920,158,81255,18,20
921,158,80272,15,19
922,158,81554,18,22
923,158,80967,15,16
924,158,80918,18,19
925,158,81057,18,19
926,158,80051,15,15
927,158,81145,18,21
928,158,80479,15,17
929,158,81110,18,21
930,158,80205,15,19
931,158,81291,18,22
932,159,80608,15,17
933,158,81514,18,19
934,158,81098,15,16
935,158,80191,18,18
936,158,81272,18,19
937,158,80147,15,18
938,159,81281,18,18
939,158,79080,15,16
940,158,81211,18,21
941,158,80534,15,15
942,158,81287,18,18
943,158,80304,15,16
944,159,81547,18,19
945,158,80860,15,19
946,158,80463,18,23
947,158,81269,18,22
948,158,80220,15,16
949,158,81444,18,21
950,159,80421,15,19
951,160,81416,18,29
952,158,80594,15,16
953,158,81678,18,18
954,158,80880,15,16
955,158,80338,18,19
956,162,81180,18,19
957,158,80067,15,18
958,158,81321,18,18
959,158,80280,15,15
960,158,81567,18,19
961,158,80420,15,15
962,158,81500,18,18
963,159,81212,15,17
964,158,79587,18,18
965,160,81086,16,26
966,158,80020,17,30
967,158,81264,18,18
968,158,80334,15,16
969,158,81164,18,18
970,159,80415,15,15
971,158,81338,18,18
972,158,80524,15,15
973,158,81612,18,19
974,158,80774,15,15
975,158,80643,18,19
976,158,81191,18,18
977,158,80186,15,16
978,158,81113,18,19
979,158,80404,15,17
980,158,81665,18,18
981,158,80357,15,15
982,158,81674,18,19
983,159,81134,15,15
984,158,80104,18,18
985,158,81147,18,18
986,158,80132,15,15
987,158,81357,18,18
988,158,80497,15,15
989,135,67690,15,17
990,158,80449,15,24
991,158,81467,18,19
992,158,80998,15,15
993,158,80235,18,19
994,158,81458,18,20
995,158,80162,15,15
996,158,81067,18,19
997,159,80329,15,15
998,158,81385,18,18
999,158,80519,15,15
1000,158,81652,18,19
1001,158,80989,15,16
1002,158,80735,18,20
1003,158,81148,18,19
1004,158,80209,15,16
1005,159,81437,18,18
1006,158,80456,15,15
1007,158,81446,18,19
1008,158,80390,15,16
1009,158,81573,18,18
1010,159,80913,15,15
1011,158,80408,18,19
1012,158,81200,18,20
1013,158,80180,15,16
1014,159,81234,18,19
1015,158,78924,15,16
1016,158,81163,18,29
1017,158,80102,15,16
1018,158,81418,18,19
1019,159,80254,15,15
1020,158,81481,18,19
1021,158,80925,15,15
1022,158,80827,18,18
1023,158,81228,18,18
1024,158,80565,15,15
1025,158,81183,18,18
1026,158,80305,15,15
1027,158,81186,18,21
